Weekday,day,month,year,Location_Book,modern_name,geo_id,Loc_Codes,latitude,longitude,Notes
,2,1,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,3,1,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,4,1,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,5,1,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,6,1,1404,,,,,,,
,7,1,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,FN1
,8,1,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,9,1,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,10,1,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,11,1,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,12,1,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,13,1,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,14,1,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,FN2
,15,1,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,16,1,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,17,1,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,18,1,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,19,1,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,20,1,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,21,1,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,22,1,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,FN3
,23,1,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,24,1,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,25,1,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,FN4
,26,1,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,27,1,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,28,1,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,29,1,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,30,1,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,FN5
,31,1,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,FN6
,1,2,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,2,2,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,3,2,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,4,2,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,5,2,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,6,2,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,7,2,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,FN7
,8,2,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,9,2,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,10,2,1404,,,,,,,
,11,2,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,FN8
,12,2,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,13,2,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,14,2,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,15,2,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,16,2,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,17,2,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,18,2,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,FN9
,19,2,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,20,2,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,FN10
,21,2,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,22,2,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,23,2,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,FN11
,24,2,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,25,2,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,FN12
,26,2,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,FN13
,27,2,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,FN14
,28,2,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,29,2,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,1,3,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,2,3,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,3,3,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,4,3,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,4,3,1404,Loch del Puig,El Puig de Santa María,2512162,,39.590898,-0.304884,FN15
,4,3,1404,Monastir del Puig,Real Monasterio de Santa María de El Puig,GNA_0029,,39.5885174,-0.3030747,
,5,3,1404,Monestir de Sancta Maria del Puix,Real Monasterio de Santa María de El Puig,GNA_0029,,39.5885174,-0.3030747,
,5,3,1404,Murvedre,Sagunto,2511619,,39.6798633,-0.2784385,
,6,3,1404,Murvedre,Sagunto,2511619,,39.6798633,-0.2784385,
,7,3,1404,Murvedre,Sagunto,2511619,,39.6798633,-0.2784385,
,8,3,1404,Murvedre,Sagunto,2511619,,39.6798633,-0.2784385,
,9,3,1404,Murvedre,Sagunto,2511619,,39.6798633,-0.2784385,FN16
,10,3,1404,Murvedre,Sagunto,2511619,,39.6798633,-0.2784385,
,10,3,1404,Burjaçot,Burjassot,2520712,,39.5096699,-0.4135963,FN17
,10,3,1404,Algecira,Alzira,2522129,,39.1511854,-0.4333643,
,11,3,1404,Burjaçot,Burjassot,2520712,,39.5096699,-0.4135963,
,11,3,1404,Picacen,Picassent,2512620,,39.3637987,-0.4620313,
,12,3,1404,Picassent,Picassent,2512620,,39.3637987,-0.4620313,
,12,3,1404,Algecira,Alzira,2522129,,39.1511854,-0.4333643,FN18
,12,3,1404,Xàtiva,Játiva,2516345,,38.9899566,-0.5235474,
,13,3,1404,Xàtiva,Játiva,2516345,,38.9899566,-0.5235474,
,13,3,1404,Pobla del Ardiaca,,,,,,
,14,3,1404,Monastir de Valldigna,,,,,,FN19
,15,3,1404,Xàtiva,Játiva,2516345,,38.9899566,-0.5235474,
,16,3,1404,Xàtiva,Játiva,2516345,,38.9899566,-0.5235474,
,17,3,1404,Castell de Xàtiva,Castell de Xàtiva,10290897,,38.982858,-0.517936,FN20
,18,3,1404,Xàtiva,Játiva,2516345,,38.9899566,-0.5235474,
,19,3,1404,Xàtiva,Játiva,2516345,,38.9899566,-0.5235474,
,20,3,1404,Xàtiva,Játiva,2516345,,38.9899566,-0.5235474,
,21,3,1404,Xàtiva,Játiva,2516345,,38.9899566,-0.5235474,
,22,3,1404,Algezira,Alzira,2522129,,39.1511854,-0.4333643,FN21
,23,3,1404,Algezira,Alzira,2522129,,39.1511854,-0.4333643,
,24,3,1404,Algezira,Alzira,2522129,,39.1511854,-0.4333643,FN22
,24,3,1404,Burjaçot,Burjassot,2520712,,39.5096699,-0.4135963,
,25,3,1404,Burjaçot,Burjassot,2520712,,39.5096699,-0.4135963,
,26,3,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,27,3,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,28,3,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,29,3,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,30,3,1404,,,,,,,
,31,3,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,FN23
,1,4,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,2,4,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,3,4,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,4,4,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,5,4,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,6,4,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,7,4,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,8,4,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,9,4,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,10,4,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,FN24
,11,4,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,12,4,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,13,4,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,14,4,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,15,4,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,16,4,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,17,4,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,FN25
,18,4,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,19,4,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,20,4,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,21,4,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,22,4,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,23,4,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,24,4,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,25,4,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,26,4,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,27,4,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,28,4,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,FN26
,29,4,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,30,4,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,FN27
,1,5,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,2,5,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,FN28
,3,5,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,4,5,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,5,5,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,6,5,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,7,5,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,8,5,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,9,5,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,10,5,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,11,5,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,12,5,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,13,5,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,14,5,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,15,5,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,FN29
,16,5,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,17,5,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,18,5,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,19,5,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,20,5,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,21,5,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,22,5,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,FN30
,23,5,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,24,5,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,25,5,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,26,5,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,27,5,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,FN31
,28,5,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,29,5,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,30,5,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,FN32
,31,5,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,FN33
,1,6,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,FN34
,2,6,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,3,6,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,4,6,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,5,6,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,6,6,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,7,6,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,8,6,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,9,6,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,10,6,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,11,6,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,12,6,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,FN35
,13,6,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,14,6,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,15,6,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,16,6,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,17,6,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,18,6,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,19,6,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,20,6,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,21,6,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,22,6,1404,,,,,,,
,23,6,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,24,6,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,25,6,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,26,6,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,27,6,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,28,6,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,FN36
,29,6,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,30,6,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,1,7,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,2,7,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,FN37
,3,7,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,4,7,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,FN38
,5,7,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,6,7,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,7,7,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,8,7,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,9,7,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,10,7,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,FN39
,11,7,1404,Valencia,Valencia,2509954,,39.4699075,-0.3762881,
,12,7,1404,Valencia per mar,On Ship near Valencia,CA_MI_07,,39.5334629,-0.1401085,FN40
,12,7,1404,Orpesa,Oropesa del Mar,3114912,,40.085316,0.1401381,
,13,7,1404,Fonts de Sant Pere,Fonts de Sant Pere,TL_0030,,40.6161863,0.5482388,
,14,7,1404,Ràpita,Sant Carles de la Ràpita,3110821,,40.6204924,0.5896357,
,14,7,1404,Monestir de la Ràpita,Reial Monestir de Nostra Senyora de la Ràpita,11979445,,40.619141,0.593043,
,15,7,1404,Emposta,Amposta,3130131,,40.7132407,0.5801695,
,16,7,1404,Tortosa,Tortosa,3107677,,40.8125777,0.5214423,FN41
,17,7,1404,Tortosa,Tortosa,3107677,,40.8125777,0.5214423,
,18,7,1404,Tortosa,Tortosa,3107677,,40.8125777,0.5214423,
,19,7,1404,Tortosa,Tortosa,3107677,,40.8125777,0.5214423,
,20,7,1404,Loch de Mora,Móra d'Ebre,3116216,,41.0867715,0.6381854,
,21,7,1404,Gandesa,Gandesa,3121642,,41.0524377,0.4372669,
,22,7,1404,Betea,Batea,3128482,,41.095403,0.310169,
,23,7,1404,Maella,Maella,3117715,,41.1230647,0.1395532,FN42
,24,7,1404,Maella,Maella,3117715,,41.1230647,0.1395532,FN43
,25,7,1404,Maella,Maella,3117715,,41.1230647,0.1395532,
,26,7,1404,Maella,Maella,3117715,,41.1230647,0.1395532,FN44
,27,7,1404,Maella,Maella,3117715,,41.1230647,0.1395532,FN45
,28,7,1404,Maella,Maella,3117715,,41.1230647,0.1395532,
,29,7,1404,Maella,Maella,3117715,,41.1230647,0.1395532,FN46
,30,7,1404,Maella,Maella,3117715,,41.1230647,0.1395532,FN47
,31,7,1404,Maella,Maella,3117715,,41.1230647,0.1395532,
,1,8,1404,Maella,Maella,3117715,,41.1230647,0.1395532,
,2,8,1404,Maella,Maella,3117715,,41.1230647,0.1395532,FN48
,3,8,1404,Maella,Maella,3117715,,41.1230647,0.1395532,
,4,8,1404,Maella,Maella,3117715,,41.1230647,0.1395532,
,4,8,1404,Vila de Casp,Caspe,3125994,,41.2344007,-0.0408208,FN49
,5,8,1404,Casp,Caspe,3125994,,41.2344007,-0.0408208,
,5,8,1404,En barca per lo riu Ebre,On ship on the Ebro river 1,CA_MI_08,,41.4005476,0.1915246,
,6,8,1404,En barca per lo riu Ebre,On ship on the Ebro river 2,CA_MI_09,,41.2387189,0.3926175,
,6,8,1404,Garcia,Garcia,3121611,,41.1364174,0.6506283,
,7,8,1404,Garcia,Garcia,3121611,,41.1364174,0.6506283,
,7,8,1404,Gratalops,Gratallops,3121138,,41.1931656,0.7767556,FN50
,8,8,1404,Gratalops - Comitatus de Prades,Gratallops,3121138,,41.1931656,0.7767556,
,8,8,1404,Monestir Scala Deu,Cartuja de Scala Dei,GNA_0003,,41.2569956,0.8100595,
,9,8,1404,Monestir Scala Deu,Cartuja de Scala Dei,GNA_0003,,41.2569956,0.8100595,
,10,8,1404,Monestir Scala Deu,Cartuja de Scala Dei,GNA_0003,,41.2569956,0.8100595,
,11,8,1404,Monestir Scala Deu,Cartuja de Scala Dei,GNA_0003,,41.2569956,0.8100595,FN51
,12,8,1404,Monestir Scala Deu,Cartuja de Scala Dei,GNA_0003,,41.2569956,0.8100595,
,12,8,1404,Alforge,Alforja,3130395,,41.21054,0.9753601,
,12,8,1404,Riudons,Riudoms,3111590,,41.1387447,1.0511384,FN52
,12,8,1404,Terracone,Tarragona,3108288,,41.1188827,1.2572797,
,13,8,1404,Tarragona,Tarragona,3108288,,41.1188827,1.2572797,
,14,8,1404,Tarragona,Tarragona,3108288,,41.1188827,1.2572797,
,15,8,1404,Tarragona,Tarragona,3108288,,41.1188827,1.2572797,
,15,8,1404,Vendrell,El Vendrell,3106180,,41.2196699,1.534307,
,16,8,1404,Vendrell,El Vendrell,3106180,,41.2196699,1.534307,
,17,8,1404,Vendrell,El Vendrell,3106180,,41.2196699,1.534307,
,17,8,1404,Vilafrancha,Vilafranca del Penedès,3105600,,41.3461265,1.6979398,
,18,8,1404,Vilafrancha de Penedés,Vilafranca del Penedès,3105600,,41.3461265,1.6979398,
,19,8,1404,Vilafrancha de Penedés,Vilafranca del Penedès,3105600,,41.3461265,1.6979398,
,20,8,1404,Casa de St. Joan de Subiráts,Castell de Subirats,10345934,,41.415979,1.816647,This is unclear if this is the right location.  The castle is at least both near the Sant Joan neighborhood and Torre Ramon in Subirats.
,21,8,1404,Martorell,Martorell,3117331,,41.4739679,1.9291428,FN53
,22,8,1404,Domo de Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,FN54
,23,8,1404,Domo de Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,
,24,8,1404,Domo de Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,
,25,8,1404,Domo de Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,FN55
,26,8,1404,Domo de Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,
,27,8,1404,Domo de Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,FN56
,28,8,1404,Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,FN57
,29,8,1404,Domo de Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,
,30,8,1404,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,31,8,1404,,,,,,,
,1,9,1404,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,FN58
,2,9,1404,Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,FN59
,3,9,1404,Casa de Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,
,4,9,1404,Casa de Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,FN60
,5,9,1404,Casa de Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,FN61
,6,9,1404,Casa de Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,
,7,9,1404,Casa de Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,FN62
,8,9,1404,Casa de Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,FN63
,9,9,1404,Casa de Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,FN64
,10,9,1404,Casa de Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,FN65
,11,9,1404,Casa de Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,FN66
,12,9,1404,Casa de Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,
,13,9,1404,Casa de Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,
,14,9,1404,Domo de Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,
,15,9,1404,Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,FN67
,16,9,1404,Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,FN68
,17,9,1404,Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,
,18,9,1404,Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,FN69
,19,9,1404,Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,
,20,9,1404,Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,FN70
,21,9,1404,Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,
,22,9,1404,Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,FN71
,23,9,1404,Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,
,24,9,1404,Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,
,25,9,1404,Domo de Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,
,26,9,1404,Domo de Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,
,27,9,1404,Domo de Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,FN72
,28,9,1404,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,29,9,1404,Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,
,30,9,1404,Domo de Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,
,1,10,1404,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,"***For the entirety of the Month of October, there are documents created in Barcelona - see fn1, page 30 of doc. 2."
,2,10,1404,Monestir Sant Cugát,Monasterio de Sant Cugat del Vallès,10341604,,41.473782,2.084935,
,3,10,1404,Domo de Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,
,4,10,1404,Casa de Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,FN74
,5,10,1404,,,,,,,
,6,10,1404,Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,FN75
,7,10,1404,Casa de Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,FN76
,8,10,1404,Casa de Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,
,9,10,1404,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,FN77
,10,10,1404,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,
,11,10,1404,Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,
,12,10,1404,Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,
,13,10,1404,Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,
,14,10,1404,Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,FN78
,15,10,1404,Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,
,16,10,1404,Barchinona,Barcelona,3128760,,41.3850639,2.1734035,FN79
,17,10,1404,Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,
,18,10,1404,Casa de Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,FN80
,19,10,1404,Casa de Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,
,20,10,1404,Casa de Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,FN81
,21,10,1404,Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,FN82
,22,10,1404,Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,FN83
,23,10,1404,Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,
,24,10,1404,Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,
,25,10,1404,Valldaura,Palacio Real de Valldaura,GNA_0026,,41.4503151,2.1331062,
